Other forms of aspergillosis,B44
"Aspergillosis, unspecified",B44
Pulmonary cryptococcosis,B45
Cerebral cryptococcosis,B45
Cutaneous cryptococcosis,B45
Osseous cryptococcosis,B45
Disseminated cryptococcosis,B45
Other forms of cryptococcosis,B45
"Cryptococcosis, unspecified",B45
Pulmonary mucormycosis,B46
Rhinocerebral mucormycosis,B46
Gastrointestinal mucormycosis,B46
Cutaneous mucormycosis,B46
Disseminated mucormycosis,B46
"Mucormycosis, unspecified",B46
Other zygomycoses,B46
"Zygomycosis, unspecified",B46
Eumycetoma,B47
Actinomycetoma,B47
"Mycetoma, unspecified",B47
Lobomycosis,B48
Rhinosporidiosis,B48
Allescheriasis,B48
Geotrichosis,B48
Penicillosis,B48
Other specified mycoses,B48
Unspecified mycosis,B49
Plasmodium falciparum malaria with cerebral complications,B50
Other severe and complicated Plasmodium falciparum malaria,B50
"Plasmodium falciparum malaria, unspecified",B50
Plasmodium vivax malaria with rupture of spleen,B51
Plasmodium vivax malaria with other complications,B51
Plasmodium vivax malaria without complication,B51
Plasmodium malariae malaria with nephropathy,B52
Plasmodium malariae malaria with other complications,B52
Plasmodium malariae malaria without complication,B52
Plasmodium ovale malaria,B53
Malaria due to simian plasmodia,B53
"Other malaria, not elsewhere classified",B53
Unspecified malaria,B54
Visceral leishmaniasis,B55
Cutaneous leishmaniasis,B55
Mucocutaneous leishmaniasis,B55
"Leishmaniasis, unspecified",B55
Gambiense trypanosomiasis,B56
Rhodesiense trypanosomiasis,B56
"African trypanosomiasis, unspecified",B56
Acute Chagas' disease with heart involvement,B57
Acute Chagas' disease without heart involvement,B57
Chagas' disease (chronic) with heart involvement,B57
"Chagas' disease with digestive system involvement, unspecified",B57
Megaesophagus in Chagas' disease,B57
Megacolon in Chagas' disease,B57
Other digestive system involvement in Chagas' disease,B57
"Chagas' disease with nervous system involvement, unspecified",B57
Meningitis in Chagas' disease,B57
Meningoencephalitis in Chagas' disease,B57
Other nervous system involvement in Chagas' disease,B57
Chagas' disease (chronic) with other organ involvement,B57
"Toxoplasma oculopathy, unspecified",B58
Toxoplasma chorioretinitis,B58
Other toxoplasma oculopathy,B58
Toxoplasma hepatitis,B58
Toxoplasma meningoencephalitis,B58
Pulmonary toxoplasmosis,B58
Toxoplasma myocarditis,B58
Toxoplasma myositis,B58
Toxoplasma tubulo-interstitial nephropathy,B58
Toxoplasmosis with other organ involvement,B58
"Toxoplasmosis, unspecified",B58
Pneumocystosis,B59
Babesiosis,B60
"Acanthamebiasis, unspecified",B60
Meningoencephalitis due to Acanthamoeba (culbertsoni),B60
Conjunctivitis due to Acanthamoeba,B60
Keratoconjunctivitis due to Acanthamoeba,B60
Other acanthamebic disease,B60
Naegleriasis,B60
Other specified protozoal diseases,B60
Unspecified protozoal disease,B64
Schistosomiasis due to Schistosoma haematobium [urinary schistosomiasis],B65
Schistosomiasis due to Schistosoma mansoni [intestinal schistosomiasis],B65
Schistosomiasis due to Schistosoma japonicum,B65
Cercarial dermatitis,B65
Other schistosomiasis,B65
"Schistosomiasis, unspecified",B65
Opisthorchiasis,B66
Clonorchiasis,B66
Dicroceliasis,B66
Fascioliasis,B66
Paragonimiasis,B66
Fasciolopsiasis,B66
Other specified fluke infections,B66
"Fluke infection, unspecified",B66
Echinococcus granulosus infection of liver,B67
Echinococcus granulosus infection of lung,B67
Echinococcus granulosus infection of bone,B67
"Echinococcus granulosus infection, thyroid gland",B67
"Echinococcus granulosus infection, multiple sites",B67
"Echinococcus granulosus infection, other sites",B67
"Echinococcus granulosus infection, unspecified",B67
Echinococcus multilocularis infection of liver,B67
"Echinococcus multilocularis infection, multiple sites",B67
"Echinococcus multilocularis infection, other sites",B67
"Echinococcus multilocularis infection, unspecified",B67
"Echinococcosis, unspecified, of liver",B67
"Echinococcosis, unspecified",B67
Other echinococcosis,B67
Taenia solium taeniasis,B68
Taenia saginata taeniasis,B68
"Taeniasis, unspecified",B68
Cysticercosis of central nervous system,B69
Cysticercosis of eye,B69
Myositis in cysticercosis,B69
Cysticercosis of other sites,B69
"Cysticercosis, unspecified",B69
Diphyllobothriasis,B70
Sparganosis,B70
Hymenolepiasis,B71
Dipylidiasis,B71
Other specified cestode infections,B71
"Cestode infection, unspecified",B71
Dracunculiasis,B72
"Onchocerciasis with eye involvement, unspecified",B73
Onchocerciasis with endophthalmitis,B73
Onchocerciasis with glaucoma,B73
Onchocerciasis with other eye involvement,B73
Onchocerciasis without eye disease,B73
Filariasis due to Wuchereria bancrofti,B74
Filariasis due to Brugia malayi,B74
Filariasis due to Brugia timori,B74
Loiasis,B74
Mansonelliasis,B74
Other filariases,B74
"Filariasis, unspecified",B74
Trichinellosis,B75
Ancylostomiasis,B76
Necatoriasis,B76
Other hookworm diseases,B76
"Hookworm disease, unspecified",B76
Ascariasis with intestinal complications,B77
Ascariasis pneumonia,B77
Ascariasis with other complications,B77
"Ascariasis, unspecified",B77
Intestinal strongyloidiasis,B78
Cutaneous strongyloidiasis,B78
Disseminated strongyloidiasis,B78
"Strongyloidiasis, unspecified",B78
Trichuriasis,B79
Enterobiasis,B80
Anisakiasis,B81
Intestinal capillariasis,B81
Trichostrongyliasis,B81
Intestinal angiostrongyliasis,B81
Mixed intestinal helminthiases,B81
Other specified intestinal helminthiases,B81
"Intestinal helminthiasis, unspecified",B82
"Intestinal parasitism, unspecified",B82
Visceral larva migrans,B83
Gnathostomiasis,B83
Angiostrongyliasis due to Parastrongylus cantonensis,B83
Syngamiasis,B83
Internal hirudiniasis,B83
Other specified helminthiases,B83
"Helminthiasis, unspecified",B83
Pediculosis due to Pediculus humanus capitis,B85
Pediculosis due to Pediculus humanus corporis,B85
"Pediculosis, unspecified",B85
Phthiriasis,B85
Mixed pediculosis and phthiriasis,B85
Scabies,B86
Cutaneous myiasis,B87
Wound myiasis,B87
Ocular myiasis,B87
Nasopharyngeal myiasis,B87
Aural myiasis,B87
Genitourinary myiasis,B87
Intestinal myiasis,B87
Myiasis of other sites,B87
"Myiasis, unspecified",B87
Other acariasis,B88
Tungiasis [sandflea infestation],B88
Other arthropod infestations,B88
External hirudiniasis,B88
Other specified infestations,B88
"Infestation, unspecified",B88
Unspecified parasitic disease,B89
Sequelae of central nervous system tuberculosis,B90
Sequelae of genitourinary tuberculosis,B90
Sequelae of tuberculosis of bones and joints,B90
Sequelae of tuberculosis of other organs,B90
Sequelae of respiratory and unspecified tuberculosis,B90
Sequelae of poliomyelitis,B91
Sequelae of leprosy,B92
Sequelae of trachoma,B94
Sequelae of viral encephalitis,B94
Sequelae of viral hepatitis,B94
Sequelae of other specified infectious and parasitic diseases,B94
Sequelae of unspecified infectious and parasitic disease,B94
"Streptococcus, group A, as the cause of diseases classified elsewhere",B95
"Streptococcus, group B, as the cause of diseases classified elsewhere",B95
Enterococcus as the cause of diseases classified elsewhere,B95
Streptococcus pneumoniae as the cause of diseases classified elsewhere,B95
Other streptococcus as the cause of diseases classified elsewhere,B95
Unspecified streptococcus as the cause of diseases classified elsewhere,B95
Methicillin susceptible Staphylococcus aureus infection as the cause of diseases classified elsewhere,B95
Methicillin resistant Staphylococcus aureus infection as the cause of diseases classified elsewhere,B95
Other staphylococcus as the cause of diseases classified elsewhere,B95
Unspecified staphylococcus as the cause of diseases classified elsewhere,B95
Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified elsewhere,B96
Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified elsewhere,B96
Unspecified Escherichia coli [E. coli] as the cause of diseases classified elsewhere,B96
Shiga toxin-producing Escherichia coli [E. coli] (STEC) O157 as the cause of diseases classified elsewhere,B96
Other specified Shiga toxin-producing Escherichia coli [E. coli] (STEC) as the cause of diseases classified elsewhere,B96
Unspecified Shiga toxin-producing Escherichia coli [E. coli] (STEC) as the cause of diseases classified elsewhere,B96
Other Escherichia coli [E. coli] as the cause of diseases classified elsewhere,B96
Hemophilus influenzae [H. influenzae] as the cause of diseases classified elsewhere,B96
Proteus (mirabilis) (morganii) as the cause of diseases classified elsewhere,B96
Pseudomonas (aeruginosa) (mallei) (pseudomallei) as the cause of diseases classified elsewhere,B96
Bacteroides fragilis [B. fragilis] as the cause of diseases classified elsewhere,B96
Clostridium perfringens [C. perfringens] as the cause of diseases classified elsewhere,B96
Helicobacter pylori [H. pylori] as the cause of diseases classified elsewhere,B96
Vibrio vulnificus as the cause of diseases classified elsewhere,B96
Other specified bacterial agents as the cause of diseases classified elsewhere,B96
Adenovirus as the cause of diseases classified elsewhere,B97
Unspecified enterovirus as the cause of diseases classified elsewhere,B97
Coxsackievirus as the cause of diseases classified elsewhere,B97
Echovirus as the cause of diseases classified elsewhere,B97
Other enterovirus as the cause of diseases classified elsewhere,B97
SARS-associated coronavirus as the cause of diseases classified elsewhere,B97
Other coronavirus as the cause of diseases classified elsewhere,B97
Unspecified retrovirus as the cause of diseases classified elsewhere,B97
Lentivirus as the cause of diseases classified elsewhere,B97
Oncovirus as the cause of diseases classified elsewhere,B97
"Human T-cell lymphotrophic virus, type I [HTLV-I] as the cause of diseases classified elsewhere",B97
"Human T-cell lymphotrophic virus, type II [HTLV-II] as the cause of diseases classified elsewhere",B97
"Human immunodeficiency virus, type 2 [HIV 2] as the cause of diseases classified elsewhere",B97
Other retrovirus as the cause of diseases classified elsewhere,B97
Respiratory syncytial virus as the cause of diseases classified elsewhere,B97
Reovirus as the cause of diseases classified elsewhere,B97
Parvovirus as the cause of diseases classified elsewhere,B97
Papillomavirus as the cause of diseases classified elsewhere,B97
Human metapneumovirus as the cause of diseases classified elsewhere,B97
Other viral agents as the cause of diseases classified elsewhere,B97
Other infectious disease,B99
Unspecified infectious disease,B99
Malignant neoplasm of external upper lip,C00
Malignant neoplasm of external lower lip,C00
"Malignant neoplasm of external lip, unspecified",C00
"Malignant neoplasm of upper lip, inner aspect",C00
"Malignant neoplasm of lower lip, inner aspect",C00
"Malignant neoplasm of lip, unspecified, inner aspect",C00
"Malignant neoplasm of commissure of lip, unspecified",C00
Malignant neoplasm of overlapping sites of lip,C00
"Malignant neoplasm of lip, unspecified",C00
Malignant neoplasm of base of tongue,C01
Malignant neoplasm of dorsal surface of tongue,C02
Malignant neoplasm of border of tongue,C02
Malignant neoplasm of ventral surface of tongue,C02
"Malignant neoplasm of anterior two-thirds of tongue, part unspecified",C02
Malignant neoplasm of lingual tonsil,C02
Malignant neoplasm of overlapping sites of tongue,C02
"Malignant neoplasm of tongue, unspecified",C02
Malignant neoplasm of upper gum,C03
Malignant neoplasm of lower gum,C03
"Malignant neoplasm of gum, unspecified",C03
Malignant neoplasm of anterior floor of mouth,C04
Malignant neoplasm of lateral floor of mouth,C04
Malignant neoplasm of overlapping sites of floor of mouth,C04
"Malignant neoplasm of floor of mouth, unspecified",C04
Malignant neoplasm of hard palate,C05
Malignant neoplasm of soft palate,C05
Malignant neoplasm of uvula,C05
Malignant neoplasm of overlapping sites of palate,C05
"Malignant neoplasm of palate, unspecified",C05
Malignant neoplasm of cheek mucosa,C06
Malignant neoplasm of vestibule of mouth,C06
Malignant neoplasm of retromolar area,C06
Malignant neoplasm of overlapping sites of unspecified parts of mouth,C06
Malignant neoplasm of overlapping sites of other parts of mouth,C06
"Malignant neoplasm of mouth, unspecified",C06
Malignant neoplasm of parotid gland,C07
Malignant neoplasm of submandibular gland,C08
Malignant neoplasm of sublingual gland,C08
"Malignant neoplasm of major salivary gland, unspecified",C08
Malignant neoplasm of tonsillar fossa,C09
Malignant neoplasm of tonsillar pillar (anterior) (posterior),C09
Malignant neoplasm of overlapping sites of tonsil,C09
"Malignant neoplasm of tonsil, unspecified",C09
Malignant neoplasm of vallecula,C10
Malignant neoplasm of anterior surface of epiglottis,C10
Malignant neoplasm of lateral wall of oropharynx,C10
Malignant neoplasm of posterior wall of oropharynx,C10
Malignant neoplasm of branchial cleft,C10
Malignant neoplasm of overlapping sites of oropharynx,C10
"Malignant neoplasm of oropharynx, unspecified",C10
Malignant neoplasm of superior wall of nasopharynx,C11
Malignant neoplasm of posterior wall of nasopharynx,C11
Malignant neoplasm of lateral wall of nasopharynx,C11
Malignant neoplasm of anterior wall of nasopharynx,C11
Malignant neoplasm of overlapping sites of nasopharynx,C11
"Malignant neoplasm of nasopharynx, unspecified",C11
Malignant neoplasm of pyriform sinus,C12
Malignant neoplasm of postcricoid region,C13
"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect",C13
Malignant neoplasm of posterior wall of hypopharynx,C13
Malignant neoplasm of overlapping sites of hypopharynx,C13
"Malignant neoplasm of hypopharynx, unspecified",C13
"Malignant neoplasm of pharynx, unspecified",C14
Malignant neoplasm of Waldeyer's ring,C14
"Malignant neoplasm of overlapping sites of lip, oral cavity and pharynx",C14
Malignant neoplasm of upper third of esophagus,C15
Malignant neoplasm of middle third of esophagus,C15
Malignant neoplasm of lower third of esophagus,C15
Malignant neoplasm of overlapping sites of esophagus,C15
"Malignant neoplasm of esophagus, unspecified",C15
Malignant neoplasm of cardia,C16
Malignant neoplasm of fundus of stomach,C16
Malignant neoplasm of body of stomach,C16
Malignant neoplasm of pyloric antrum,C16
Malignant neoplasm of pylorus,C16
"Malignant neoplasm of lesser curvature of stomach, unspecified",C16
"Malignant neoplasm of greater curvature of stomach, unspecified",C16
Malignant neoplasm of overlapping sites of stomach,C16
"Malignant neoplasm of stomach, unspecified",C16
Malignant neoplasm of duodenum,C17
Malignant neoplasm of jejunum,C17
Malignant neoplasm of ileum,C17
"Meckel's diverticulum, malignant",C17
Malignant neoplasm of overlapping sites of small intestine,C17
"Malignant neoplasm of small intestine, unspecified",C17
Malignant neoplasm of cecum,C18
Malignant neoplasm of appendix,C18
Malignant neoplasm of ascending colon,C18
Malignant neoplasm of hepatic flexure,C18
Malignant neoplasm of transverse colon,C18
Malignant neoplasm of splenic flexure,C18
Malignant neoplasm of descending colon,C18
Malignant neoplasm of sigmoid colon,C18
Malignant neoplasm of overlapping sites of colon,C18
"Malignant neoplasm of colon, unspecified",C18
Malignant neoplasm of rectosigmoid junction,C19
Malignant neoplasm of rectum,C20
"Malignant neoplasm of anus, unspecified",C21
Malignant neoplasm of anal canal,C21
Malignant neoplasm of cloacogenic zone,C21
"Malignant neoplasm of overlapping sites of rectum, anus and anal canal",C21
